pokemon_id,move_id,level,order
414,450,15,
414,237,20,
414,93,23,
414,16,26,
414,77,29,
414,60,32,
414,293,35,
414,318,38,
414,403,41,
414,94,44,
414,405,47,
414,483,50,
415,230,1,1
415,16,1,2
415,450,13,
415,405,29,
416,230,1,1
416,16,1,2
416,40,1,3
416,109,1,4
416,210,5,
416,228,9,
416,154,13,
416,455,17,
416,163,21,
416,408,25,
416,456,29,
416,92,33,
416,403,37,
416,445,41,
416,454,45,
416,207,49,
416,194,53,
417,45,1,1
417,117,1,2
417,98,5,
417,204,9,
417,209,13,
417,203,17,
417,129,21,
417,486,25,
417,186,29,
417,86,33,
417,162,37,
417,435,41,
417,387,45,
417,158,49,
418,49,1,
418,45,4,
418,346,7,
418,98,11,
418,55,15,
418,228,18,
418,129,21,
418,453,24,
418,458,27,
418,250,31,
418,13,35,
418,401,38,
418,97,41,
418,56,45,
419,423,1,1
419,242,1,2
419,49,1,3
419,45,1,4
419,346,1,5
419,98,1,6
419,45,4,
419,346,7,
419,98,11,
419,55,15,
419,228,18,
419,129,21,
419,453,24,
419,458,29,
419,250,35,
419,13,41,
419,401,46,
419,97,51,
419,56,57,
420,234,1,1
420,33,1,2
420,74,7,
420,73,10,
420,270,13,
420,345,19,
420,241,22,
420,388,28,
420,36,31,
420,76,37,
420,381,40,
421,234,1,1
421,33,1,2
421,74,1,3
421,74,7
421,73,10
421,270,13
421,345,19
421,241,22
421,80,25
421,388,30
421,36,35
421,76,43
421,381,48
422,189,1
422,300,2
422,106,4
422,352,7
422,426,11
422,237,16
422,240,22,
422,34,29,
422,330,37,
422,105,46,
423,189,1,1
423,300,1,2
423,106,1,3
423,352,1,4
423,300,2,
423,106,4,
423,352,7,
423,426,11,
423,237,16,
423,240,22,
423,34,29,
423,330,41,
423,105,54,
424,10,1,1
424,39,1,2
424,28,1,3
424,310,1,4
424,28,4,
424,310,8,
424,226,11,
424,321,15,
424,154,18,
424,129,22,
424,103,25,
424,97,29,
424,458,32,
424,374,36,
424,417,39,
424,387,43,
425,132,1,1
425,107,1,2
425,310,4,
425,16,8,
425,116,13,
425,371,16,
425,466,20,
425,254,25,
425,506,27,
425,256,32,1
425,255,32,2
425,247,36,
425,133,40,
425,226,44,
425,153,50,
426,132,1,1
426,107,1,2
426,310,1,3
426,16,1,4
426,310,4,
426,16,8,
426,116,13,
426,371,16,
426,466,20,
426,254,25,
426,506,27,
426,256,34,1
426,255,34,2
426,247,40,
426,133,46,
426,226,52,
426,153,60,
427,150,1,1
427,1,1,2
427,111,1,3
427,193,1,4
427,203,6,
427,218,13,
427,98,16,
427,26,23,
427,226,26,
427,97,33,
427,146,36,
427,495,43,
427,204,46,
427,494,53,
427,340,56,
427,361,63,
428,243,1,1
428,277,1,2
428,150,1,3
428,1,1,4
428,111,1,5
428,193,1,6
428,203,6,
428,216,13,
428,98,16,
428,26,23,
428,226,26,
428,97,33,
428,146,36,
428,495,43,
428,204,46,
428,494,53,
428,340,56,
428,361,63,
429,381,1,1
429,345,1,2
429,45,1,3
429,149,1,4
429,180,1,5
429,310,1,6
430,310,1,1
430,228,1,2
430,114,1,3
430,17,1,4
430,207,25,
430,417,35,
430,492,45,
430,400,55
430,511,65
430,399,75
431,252,1
431,10,5
431,45,8
431,95,13
431,185,17
431,154,20
431,204,25
431,274,29
431,445,32
431,163,37
431,389,41
431,213,44
431,468,48
432,252,1,1
432,10,1,2
432,45,1,3
432,10,5,
432,45,8,
432,95,13,
432,185,17,
432,154,20,
432,204,25,
432,274,29,
432,445,32,
432,163,37,
432,207,38,
432,34,45,
432,213,52,
432,468,60,
433,35,1,
433,45,6,
433,310,9,
433,93,14,
433,253,17,
433,387,22,
433,494,25,
434,10,1,1
434,116,1,2
434,139,4,
434,103,7,
434,154,10,
434,108,14,
434,364,18,
434,163,22,
434,92,27,
434,491,32,
434,400,37,
434,262,43,
434,153,49,
435,10,1,1
435,116,1,2
435,139,1,3
435,139,4,
435,103,7,
435,154,10,
435,108,14,
435,364,18,
435,163,22,
435,92,27,
435,491,32,
435,53,34,
435,400,41,
435,262,51,
435,153,61,
436,33,1,1
436,93,1,2
436,95,5,
436,286,9,
436,109,11,
436,149,15,
436,334,19,
436,185,21,
436,219,25,
436,248,29,
436,319,31,
436,360,35,
436,326,39,
436,371,41,
436,377,45,
436,484,49,
437,241,1,1
437,240,1,2
437,33,1,3
437,93,1,4
437,95,1,5
437,286,1,6
437,95,5,
437,286,9,
437,109,11,
437,149,15,
437,334,19,
437,185,21,
437,219,25,
437,248,29,
437,319,31,
437,335,33,
437,360,36,
437,326,42,
437,371,46,
437,377,52,
437,484,58,
438,313,1,1
438,383,1,2
438,175,5,
438,67,8,
438,88,12,
438,21,15,
438,185,19,
438,317,22,
438,335,26,
438,157,29,
438,102,33,
438,389,36,
438,38,40,
439,321,1,1
439,112,1,2
439,93,1,3
439,383,4,
439,96,8,
439,3,11,
439,102,15,
439,227,18,
439,113,22,1
439,115,22,2
439,60,25,
439,164,29,
439,278,32,
439,271,36,
439,94,39,
439,272,43,
439,226,46,
439,219,50,
440,1,1,1
440,204,1,2
440,383,5,
440,287,9,
440,186,12,
441,64,1,
441,45,5,
441,119,9,
441,47,13,
441,31,17,
441,448,21,
441,269,25,
441,496,29,
441,102,33,
441,497,37,
441,355,41,
441,253,45,
441,485,49,
441,297,53,
441,304,57,
442,174,1,1
442,228,1,2
442,109,1,3
442,180,1,4
442,425,1,5
442,185,7
442,95,13
442,138,19
442,466,25
442,389,31
442,417,37
442,262,43
442,399,49
443,33,1
443,28,3
443,82,7
443,201,13
443,36,15
443,328,19
443,163,25
443,337,27
443,91,31,
443,407,37,
444,33,1,1
444,28,1,2
444,28,3,
444,82,7,
444,201,13,
444,36,15,
444,328,19,
444,530,24,
444,163,28,
444,337,33,
444,91,40,
444,407,49,
445,424,1,1
445,33,1,2
445,28,1,3
445,82,1,4
445,201,1,5
445,28,3,
445,82,7,
445,201,13,
445,36,15,
445,328,19,
445,530,24,
445,163,28,
445,337,33,
445,91,40,
445,242,48,
445,407,55,
446,118,1,1
446,316,1,2
446,33,1,3
446,111,4,
446,133,9,
446,122,12,
446,278,17,
446,103,20,
446,498,25,
446,254,28,
446,256,33,
446,34,36,
446,374,41,
446,205,44,
446,363,49,
446,289,52,
446,387,57,
447,193,1,1
447,98,1,2
447,203,1,3
447,68,6,
447,364,11,
447,395,15,
447,383,19,
447,103,24,
447,179,29,
447,417,47,
447,515,55,
448,399,1,1
448,193,1,2
448,98,1,3
448,197,1,4
448,232,1,5
448,68,6,
448,364,11,
448,395,15,
448,382,19,
448,319,24,
448,198,29,
448,501,33,
448,14,37,
448,505,42,
448,347,47,
448,396,51,
448,370,55,
448,406,60,
448,245,65,
449,33,1,1
449,28,1,2
449,44,7,
449,281,13,
449,36,19,1
449,91,19,2
449,328,25,
449,242,31,
449,89,37,
449,38,44,
449,90,50,
450,423,1,1
450,424,1,2
450,422,1,3
450,33,1,4
450,28,1,5
450,44,1,6
450,281,1,7
450,44,7,
450,281,13,
450,36,19,1
450,91,19,2
450,328,25,
450,242,31,
450,89,40,
450,38,50,
450,90,60,
451,44,1,1
451,40,1,2
451,43,1,3
451,282,5,
451,42,9,
451,367,13,
451,228,16,
451,450,20,
451,305,23,
451,474,27,
451,468,30,
451,390,34,
451,400,38,
451,184,41,
451,242,45,
451,440,49,
452,422,1,1
452,423,1,2
452,424,1,3
452,44,1,4
452,40,1,5
452,43,1,6
452,282,1,7
452,282,5,
452,42,9
452,367,13
452,228,16
452,450,20
452,305,23
452,474,27
452,468,30
452,390,34
452,400,38
452,184,43
452,242,49
452,440,57
453,310,1
453,189,3
453,40,8
453,269,10
453,228,15,
453,185,17,
453,279,22,
453,207,24,
453,426,29,
453,389,31,
453,474,36,
453,417,38,
453,398,43,
453,188,45,
453,260,50,
454,310,1,1
454,189,1,2
454,40,1,3
454,189,3,
454,40,8,
454,269,10,
454,228,15,
454,185,17,
454,279,22,
454,207,24,
454,426,29,
454,389,31,
454,474,36,
454,417,41,
454,398,49,
454,188,54,
454,260,62,
455,20,1,1
455,74,1,2
455,44,7,
455,22,11,
455,230,17,
455,275,21,
455,185,27,
455,536,31,
455,254,37,1
455,255,37,2
455,256,37,3
455,242,41,
455,378,47,
455,438,51,
456,1,1,
456,55,6,
456,213,10,
456,240,13,
456,16,17,
456,352,22,
456,445,26,
456,219,29,
456,392,33,
456,250,38,
456,369,42,
456,340,45,
456,318,49,
456,487,54,
457,1,1,1
457,55,1,2
457,213,1,3
457,55,6,
457,213,10,
457,240,13,
457,16,17,
457,352,22,
457,445,26,
457,219,29,
457,392,35,
457,250,42,
457,369,48,
457,340,53,
457,318,59,
457,487,66,
458,33,1,1
458,145,1,2
458,48,3,
458,61,7,
458,109,11,
458,17,14,
458,29,16,
458,352,19,
458,469,23,
458,36,27,
458,97,32,
458,403,36,
458,392,39,
458,340,46,
458,56,49,
459,181,1,1
459,43,1,2
459,75,5,
459,196,9,
459,320,13,
459,207,17,
459,54,21,
459,420,26,
459,275,31,
459,452,36,
459,59,41,
459,329,46,
460,8,1,1
460,181,1,2
460,43,1,3
460,75,1,4
460,196,1,5
460,75,5,
460,196,9,
460,320,13,
460,207,17,
460,54,21,
460,420,26,
460,275,31,
460,452,36,
460,59,47,
460,329,58,
461,373,1,1
461,279,1,2
461,372,1,3
461,10,1,4
461,43,1,5
461,269,1,6
461,98,1,7
461,98,8,
461,185,10,
461,196,14,
461,154,16,
461,417,20,
461,232,22,
461,468,25,
461,374,28,
461,103,32,
461,400,35,
461,289,40,
461,386,44,
461,399,47,
462,243,1,1
462,112,1,2
462,33,1,3
462,48,1,4
462,84,1,5
462,49,1,6
462,48,4,
462,84,7,
462,49,11,
462,86,15,
462,443,18
462,209,21
462,429,25
462,319,29
462,486,34
462,430,39
462,103,45
462,435,51
462,199,56
462,393,62
462,360,67
462,192,73
463,122,1
463,48,5
463,111,9
463,282,13
463,35,17,
463,23,21,
463,50,25,
463,21,29,
463,205,33,
463,498,37,
463,382,41,
463,287,45,
463,103,49,
463,438,53,
463,378,57,
463,360,61,
464,398,1,1
464,30,1,2
464,39,1,3
464,23,1,4
464,31,1,5
464,23,9,
464,31,19,1
464,184,19,2
464,350,23,
464,498,30,
464,36,41,
464,359,42,
464,529,47,
464,444,56,
464,89,62,
464,32,71,
464,224,77,
464,439,86,
465,275,1,1
465,132,1,2
465,79,4
465,22,7
465,71,10
465,77,14
465,20,17
465,74,20
465,72,23
465,282,27
465,78,30
465,363,33
465,202,36
465,246,40
465,21,43
465,321,46
465,378,49
465,438,53
465,335,56,
466,7,1,1
466,98,1,2
466,43,1,3
466,84,1,4
466,67,1,5
466,84,5,
466,67,8,
466,129,12,
466,351,15,
466,86,19,
466,486,22,
466,113,26,
466,9,29,
466,435,36,
466,103,42,
466,85,49,
466,87,55,
466,416,62,
467,9,1,1
467,123,1,2
467,43,1,3
467,52,1,4
467,108,1,5
467,52,5,
467,108,8,
467,185,12,
467,83,15,
467,499,19,
467,481,22,
467,109,26,
467,7,29,
467,436,36,
467,241,42,
467,53,49,
467,126,55,
467,63,62,
468,143,1,1
468,245,1,2
468,396,1,3
468,403,1,4
469,400,1,1
469,450,1,2
469,33,1,3
469,193,1,4
469,98,1,5
469,104,1,6
469,98,6,
469,104,11,
469,49,14,
469,197,17,
469,48,22,
469,253,27,
469,228,30,
469,246,33,
469,364,38,
469,163,43,
469,103,46,
469,369,49,
469,403,54,
469,405,57,
470,39,1,1
470,33,1,2
470,270,1,3
470,28,5,
470,75,9,
470,98,13,
470,320,17,
470,345,21,
470,202,25,
470,14,29,
470,235,33,
470,241,37,
470,387,41,
470,348,45,
471,270,1,1
471,33,1,2
471,39,1,3
471,28,5,
471,196,9,
471,98,13,
471,44,17,
471,423,21,
471,420,25,
471,112,29,
471,243,33,
471,258,37,
471,387,41,
471,59,45,
472,422,1,1
472,423,1,2
472,424,1,3
472,398,1,4
472,28,1,5
472,106,1,6
472,282,1,7
472,28,4,
472,106,7,
472,282,10,
472,98,13,
472,210,16,
472,185,19,
472,512,22,
472,400,27,
472,369,30,
472,103,35,
472,404,40,
472,327,45,
472,14,50,
472,12,55,
473,246,1,1
473,64,1,2
473,316,1,3
473,300,1,4
473,181,1,5
473,300,5,
473,181,8,
473,189,11,
473,203,14,
473,426,18,
473,258,21,
473,423,24,
473,36,28,
473,458,33,
473,54,37,
473,37,41,
473,89,46,
473,59,52,
473,184,58,
474,433,1,1
474,176,1,2
474,33,1,3
474,160,1,4
474,417,1,5
474,60,7,
474,97,12,
474,105,18,
474,393,23,
474,324,29,
474,373,34,
474,435,40,
474,199,45,
474,161,51,
474,277,56,
474,192,62,
474,63,67,
475,348,1,1
475,400,1,2
475,43,1,3
475,93,1,4
475,104,1,5
475,100,1,6
475,93,6,
475,104,10,
475,100,12,
475,210,17,
475,163,22,
475,505,25,
475,14,31,
475,427,36,
475,270,39,
475,364,45,
475,206,50,
475,182,53,
475,370,59,
475,500,64,
476,393,1,1
476,356,1,2
476,33,1,3
476,334,1,4
476,335,1,5
476,443,1,6
476,334,4,
476,335,8,
476,443,11,
476,86,15,
476,350,18,
476,156,22,
476,209,25,
476,157,29,
476,408,32,
476,201,36,
476,435,39,
476,414,43,
476,444,46,
476,199,50,1
476,192,50,2
477,7,1,1
477,8,1,2
477,9,1,3
477,356,1,4
477,20,1,5
477,43,1,6
477,101,1,7
477,50,1,8
477,50,6,
477,193,9,
477,310,14,
477,109,17,
477,425,22,
477,228,25,
477,174,30,
477,261,33,
477,325,37,
477,506,42,
477,212,49,
477,371,58,
477,248,61,
478,181,1,1
478,43,1,2
478,104,1,3
478,310,1,4
478,104,4,
478,310,10,
478,196,13,
478,109,19,
478,466,22,
478,358,28,
478,445,31,
478,420,37,
478,258,40,
478,59,51,
478,194,59,
479,271,1,1
479,310,1,2
479,86,1,3
479,84,1,4
479,109,1,5
479,253,8,
479,104,15,
479,351,22,
479,466,29,
479,164,36,
479,486,43,
479,506,50,
479,268,57,
479,435,64,
480,156,1,1
480,93,1,2
480,286,6,
480,203,16,
480,129,21,
480,281,31,
480,248,36,
480,133,46,
480,326,51,
480,175,61,
480,363,66,
480,262,76,
481,156,1,1
481,93,1,2
481,286,6,
481,182,16,
481,129,21,
481,381,31,
481,248,36,
481,204,46,
481,326,51,
481,383,61,
481,363,66,
481,361,76,
482,156,1,1
482,93,1,2
482,286,6,
482,197,16,
482,129,21,
482,253,31,
482,248,36,
482,417,46,
482,326,51,
482,387,61,
482,363,66,
482,153,76,
483,225,1,1
483,184,1,2
483,232,6,
483,246,10,
483,163,15,
483,408,19,
483,368,24,
483,337,28,
483,414,33,
483,396,37,
483,231,42,
483,459,46,
483,430,50,
484,225,1,1
484,184,1,2
484,352,6
484,246,10
484,163,15
484,408,19
484,401,24
484,337,28
484,414,33
484,396,37
484,401,42
484,460,46
484,56,50
485,246,1
485,43,9
485,424,17
485,319,25
485,242,33
485,184,41,
485,436,49,
485,83,57,
485,442,65,
485,414,73,
485,257,81,
485,444,88,
485,463,96,
486,7,1,1
486,8,1,2
486,9,1,3
486,146,1,4
486,282,1,5
486,109,1,6
486,193,1,7
486,279,25,
486,469,40,
486,428,50,
486,371,65,
486,462,75,
486,484,90,
486,416,100,
487,225,1,1
487,184,1,2
487,466,6,
487,246,10,
487,163,15,
487,425,19,
487,194,24,
487,337,28,
487,414,33,
487,396,37,
487,421,42,
487,467,46,
487,506,50,
488,93,1,1
488,104,1,2
488,219,11,
488,54,20,
488,62,29,
488,248,38,
488,163,47,
488,236,57,
488,427,66,
488,375,75,
488,461,84,
488,94,93,
489,145,1,1
489,346,1,2
489,204,9,
489,48,16,
489,61,24,
489,151,31,
489,250,39,
489,352,46,
489,392,54,
489,291,61,
489,240,69,
490,294,1,1
490,145,1,2
490,346,1,3
490,204,9,
490,48,16,
490,61,24,
490,151,31,
490,250,39,
490,352,46,
490,392,54,
490,291,61,
490,240,69,
490,391,76,
491,466,1,1
491,50,1,2
491,98,11,
491,95,20,
491,185,29,
491,171,38,
491,104,47,
491,114,57,
491,464,66,
491,417,75,
491,138,84,
491,399,93,
492,74,1,
492,345,10,
492,73,19,
492,235,28,
492,230,37,
492,363,46,
492,388,55,
492,312,64,
492,412,73,
492,186,82,
492,361,91,
492,465,100,
493,69,1,1
493,322,1,2
493,363,1,3
493,386,1,4
493,356,10,
493,414,20,
493,304,30,
493,245,40,
493,287,50,
493,248,60,
493,105,70,
493,63,80,
493,195,90,
493,449,100,
494,545,1,1
494,116,1,2
494,93,1,3
494,510,1,4
494,98,1,5
494,203,9,
494,29,17,
494,488,25,
494,179,33,
494,481,41,
494,428,49,
494,517,57,
494,38,65,
494,394,73,
494,515,81,
494,500,89,
494,315,97,
495,33,1,
495,43,4,
495,22,7,
495,35,10,
495,74,13,
495,536,16,
495,73,19,
495,72,22,
495,21,25,
495,348,28,
495,489,31,
495,202,34,
495,378,37,
495,380,40,
495,437,43,
496,33,1,1
496,43,1,2
496,22,1,3
496,35,1,4
496,43,4,
496,22,7,
496,35,10,
496,74,13,
496,536,16,
496,73,20,
496,72,24,
496,21,28,
496,348,32,
496,489,36,
496,202,40,
496,378,44,
496,380,48,
496,437,52,
497,33,1,1
497,43,1,2
497,22,1,3
497,35,1,4
497,43,4,
497,22,7,
497,35,10,
497,74,13,
497,536,16,
497,73,20,
497,72,24,
497,21,28,
497,348,32,
497,489,38,
497,202,44,
497,378,50,
497,380,56,
497,437,62
498,33,1
498,39,3
498,52,7
498,316,9
498,111,13
498,488,15
498,123,19
498,205,21
498,36,25
498,535,27
498,372,31
498,53,33
498,457,37
498,46,39
498,394,43
499,33,1,1
499,39,1,2
499,52,1,3
499,316,1,4
499,39,3,
499,52,7,
499,316,9,
499,111,13,
499,488,15,
499,292,17,
499,123,20,
499,205,23,
499,36,28,
499,535,31,
499,372,36,
499,53,39,
499,457,44,
499,46,47,
499,394,52,
500,359,1,1
500,33,1,2
500,39,1,3
500,52,1,4
500,316,1,5
500,39,3,
500,52,7,
500,316,9,
500,111,13,
500,488,15,
500,292,17,
500,123,20,
500,205,23,
500,36,28
500,535,31
500,372,38
500,53,43
500,457,50
500,46,55
500,394,62
501,33,1
501,39,5
501,55,7
501,346,11
501,116,13
501,534,17
501,210,19
501,352,23
501,279,25
501,453,29,
501,227,31,
501,401,35,
501,514,37,
501,14,41,
501,56,43,
502,33,1,1
502,39,1,2
502,55,1,3
502,346,1,4
502,39,5,
502,55,7,
502,346,11,
502,116,13,
502,534,17,
502,210,20,
502,352,25,
502,279,28,
502,453,33,
502,227,36,
502,401,41,
502,514,44,
502,14,49,
502,56,52,
503,224,1,1
503,33,1,2
503,39,1,3
503,55,1,4
503,346,1,5
503,39,5,
503,55,7,
503,346,11,
503,116,13
503,534,17
503,210,20
503,352,25
503,279,28
503,453,33
503,163,36
503,227,38
503,401,45
503,514,50
503,14,57
503,56,62
504,33,1
504,43,3
504,44,6
504,117,8
504,197,11,
504,28,13,
504,242,16,
504,95,18,
504,162,21,
504,495,23,
504,526,26,
504,158,28,
504,212,31,
504,226,33,
504,21,36,
505,33,1,1
505,43,1,2
505,44,1,3
505,67,1,4
505,43,3,
505,44,6,
505,117,8,
505,197,11,
505,28,13,
505,242,16,
505,95,18,
505,109,20,
505,162,22,
505,495,25,
505,244,29,
505,158,32,
505,212,36,
505,226,39,
505,21,43,
506,43,1,1
506,33,1,2
506,316,5,
506,44,8,
506,270,12,
506,36,15,
506,526,19,
506,242,22,
506,46,26,
506,514,29,
506,179,33,
506,387,36,
506,416,40,
507,43,1,1
507,33,1,2
507,316,1,3
507,44,1,4
507,316,5,
507,44,8,
507,270,12,
507,36,15,
507,526,20,
507,242,24,
507,46,29,
507,514,33,
507,179,38,
507,387,42,
507,416,47,
508,423,1,1
508,424,1,2
508,422,1,3
508,43,1,4
508,33,1,5
508,316,1,6
508,44,1,7
508,316,5,
508,44,8,
508,270,12,
508,36,15,
508,526,20,
508,242,24,
508,46,29,
508,514,36,
508,179,42,
508,387,51,
508,416,59,
509,10,1,
509,45,3,
509,274,6,
509,28,10,
509,154,12,
509,228,15,
509,259,19,
509,252,21,
509,468,24,
509,372,28,
509,163,30,
509,445,33,
509,400,37,
509,289,39,
509,417,42,
509,389,46,
510,10,1,1
510,45,1,2
510,274,1,3
510,28,1,4
510,45,3
510,274,6
510,28,10
510,154,12
510,228,15
510,259,19
510,252,22
510,468,26
510,372,31
510,163,34
510,269,38
510,400,43
510,289,47
510,417,50
510,389,55
511,10,1
511,43,4,
511,122,7,
511,22,10,
511,154,13,
511,73,16,
511,44,19,
511,402,22,
511,259,25,
511,374,28,
511,512,31,
511,447,34,
511,278,37,
511,363,40,
511,242,43,
512,43,1,1
512,122,1,2
512,154,1,3
512,402,1,4
513,10,1,
513,43,4,
513,122,7,
513,510,10,
513,154,13,
513,281,16,
513,44,19,
513,481,22,
513,133,25,
513,374,28,
513,512,31,
513,126,34,
513,278,37,
513,363,40,
513,242,43,
514,43,1,1
514,122,1,2
514,154,1,3
514,481,1,4
515,10,1,
515,43,4,
515,122,7,
515,55,10,
515,154,13,
515,346,16,
515,44,19,
515,503,22,
515,269,25,
515,374,28,
515,512,31,
515,362,34,
515,278,37,
515,363,40,
515,242,43,
516,43,1,1
516,122,1,2
516,154,1,3
516,503,1,4
517,149,1,1
517,111,1,2
517,381,5,
517,281,7,
517,60,11,
517,286,13,
517,236,17,
517,95,19,
517,428,23,
517,485,25,
517,171,29,
517,248,31,
517,347,35,
517,94,37,
517,138,41,
517,477,43,
517,500,47,
518,111,1,1
518,381,1,2
518,60,1,3
518,95,1,4
519,16,1,
519,45,4,
519,43,8,
519,98,11,
519,314,15,
519,355,18,
519,197,22,
519,269,25,
519,403,29,
519,13,32,
519,297,36,
519,207,39,
519,263,43,
519,366,46,
519,143,50,
520,16,1,1
520,45,1,2
520,43,1,3
520,98,1,4
520,45,4,
520,43,8,
520,98,11,
520,314,15,
520,355,18,
520,197,23,
520,269,27,
520,403,32,
520,13,36,
520,297,41,
520,207,45,
520,263,50,
520,366,54,
520,143,59,
521,16,1,1
521,45,1,2
521,43,1,3
521,98,1,4
521,45,4,
521,43,8,
521,98,11,
521,314,15,
521,355,18,
521,197,23,
521,269,27,
521,403,33,
521,13,38,
521,297,44,
521,207,49,
521,263,55,
521,366,60,
521,143,66,
522,98,1,
522,39,4,
522,268,8,
522,351,11,
522,86,15,
522,488,18,
522,228,22,
522,209,25,
522,23,29,
522,435,32,
522,97,36,
522,528,39,
522,37,43,
523,98,1,1
523,39,1,2
523,268,1,3
523,86,1,4
523,39,4,
523,268,8,
523,351,11,
523,86,15,
523,488,18,
523,228,22,
523,209,25,
523,23,31,
523,435,36,
523,97,42,
523,528,47,
523,37,53,
524,33,1,
524,106,4,
524,28,7,
524,29,10,
524,350,14,
524,189,17,
524,334,20,
524,479,23,
524,157,27,
524,446,30,
524,201,33,
524,444,36,
524,153,40,
525,33,1,1
525,106,1,2
525,28,1,3
525,29,1,4
525,106,4,
525,28,7,
525,29,10,
525,350,14,
525,189,17,
525,334,20,
525,479,23,
525,408,25,
525,157,30,
525,446,36,
525,201,42,
525,444,48,
525,153,55,
526,33,1,1
526,106,1,2
526,28,1,3
526,29,1,4
526,106,4,
526,28,7
526,29,10
526,350,14
526,189,17
526,334,20
526,479,23
526,408,25
526,157,30
526,446,36
526,201,42
526,444,48
526,153,55
527,93,1
527,316,4
527,16,8
527,372,12
527,531,15,
527,286,19,
527,314,21,
527,213,25,
527,133,29,1
527,347,29,2
527,403,32,
527,248,36,
527,94,41,
527,283,47,
528,93,1,1
528,316,1,2
528,16,1,3
528,372,1,4
528,316,4,
528,16,8,
528,372,12,
528,531,15,
528,286,19,
528,314,21,
528,213,25,
528,133,29,1
528,347,29,2
528,403,32,
528,248,36,
528,94,41,
528,283,47,
529,10,1,1
529,300,1,2
529,229,5,
529,189,8,
529,154,12,
529,232,15,
529,91,19,
529,468,22,
529,163,26,
529,157,29,
529,89,33,
529,14,36,
529,201,40,
529,529,43,
529,90,47,
530,10,1,1
530,300,1,2
530,229,1,3
530,189,1,4
530,229,5,
530,189,8,
530,154,12,
530,232,15,
530,91,19,
530,468,22,
530,163,26,
530,157,29,
530,32,31,
530,89,36,
530,14,42,
530,201,49,
530,529,55,
530,90,62,
531,1,1,1
531,45,1,2
531,270,1,3
531,287,5,
531,3,10,
531,213,15,
531,290,20,
531,494,25,
531,36,30,
531,505,35,
531,495,40,
531,493,45,
531,38,50,
531,387,55,
532,1,1,1
532,43,1,2
532,116,4,
532,117,8,
532,67,12,
532,88,16,
532,358,20,
532,498,24,
532,339,28,
532,157,31,
532,223,34,
532,184,37,
532,359,40,
532,444,43,
532,264,46,
532,276,49,
533,1,1,1
533,43,1,2
533,116,1,3
533,117,1,4
533,116,4,
533,117,8,
533,67,12,
533,88,16,
533,358,20,
533,498,24,
533,339,29,
533,157,33,
533,223,37,
533,184,41,
533,359,45,
533,444,49,
533,264,53,
533,276,57,
534,1,1,1
534,43,1,2
534,116,1,3
534,117,1,4
534,116,4,
534,117,8,
534,67,12,
534,88,16,
534,358,20,
534,498,24,
534,339,29,
534,157,33,
534,223,37,
534,184,41,
534,359,45,
534,444,49,
534,264,53,
534,276,57,
535,145,1,1
535,45,1,2
535,48,5,
535,496,9,
535,61,12,
535,341,16,
535,392,20,
535,253,23,
535,330,27,
535,240,31,
535,175,34,
535,497,38,
535,56,42,
535,304,45,
536,145,1,1
536,45,1,2
536,48,1,3
536,496,1,4
536,48,5,
536,496,9,
536,61,12,
536,341,16,
536,392,20,
536,253,23,
536,330,28,
536,240,33,
536,175,37,
536,497,42,
536,56,47,
536,304,51,
537,145,1,1
537,45,1,2
537,48,1,3
537,496,1,4
537,48,5,
537,496,9,
537,61,12,
537,341,16,
537,392,20,
537,253,23,
537,330,28,
537,240,33,
537,51,36,
537,175,39,
537,409,44,
537,497,49,
537,56,53,
537,304,59,
538,20,1,1
538,43,1,2
538,117,5,
538,116,9,
538,69,13,
538,233,17,
538,279,21,
538,480,25,
538,34,29,
538,339,33,
538,509,37,
538,203,41,
538,469,45,
538,276,49,
538,179,53,
539,249,1,1
539,43,1,2
539,117,5,
539,116,9,
539,24,13,
539,490,17,
539,68,21,
539,2,25,
539,280,29,
539,339,33,
539,514,37,
539,203,41,
539,501,45,
539,370,49,
539,179,53,
540,33,1,1
540,81,1,2
540,450,8,
540,75,15,
540,522,22,
540,203,29,
540,405,36,
540,175,43,
541,320,1,1
541,33,1,2
541,81,1,3
541,450,1,4
541,75,1,5
541,182,20,
542,206,1,1
542,33,1,2
542,81,1,3
542,450,1,4
542,75,1,5
542,450,8,
542,75,15,
542,522,22,
542,163,29,
542,270,32,
542,348,36,
542,404,39,
542,494,43,
542,14,46,
542,437,50,
543,111,1,1
543,205,1,2
543,40,5,
543,103,8,
543,228,12,
543,182,15,
543,342,19,
543,450,22,
543,474,26,
543,97,29,
543,537,33,
543,92,36,
543,431,40,
543,38,43,
544,111,1,1
544,205,1,2
544,40,1,3
544,103,1,4
544,40,5,
544,103,8,
544,228,12,
544,182,15,
544,342,19,
544,334,22,
544,450,23,
544,474,28,
544,97,32,
544,537,37,
544,92,41,
544,431,46,
544,38,50,
545,224,1,1
545,111,1,2
545,205,1,3
545,40,1,4
545,103,1,5
545,40,5,
545,103,8,
545,228,12,
545,182,15
545,342,19
545,450,23
545,474,28
545,226,30
545,97,33
545,537,39
545,92,44
545,431,50
545,38,55
546,71,1
546,74,4
546,73,8
546,78,10
546,72,13
546,178,17
546,75,19,
546,77,22,
546,202,26,
546,204,28,
546,270,31,
546,412,35,
546,538,37,
546,241,40,
546,283,44,
546,76,46,
547,74,1,1
547,73,1,2
547,72,1,3
547,178,1,4
547,16,10,
